,AgtId,Con,Contp,Reg,Agt,Dat,Day,Month,Year,Status,Lgt,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsOth,Mps,MpsMe,MpsJt,MpsOth,HrGen,EqGen,HrDem,Prot,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc,PeaceProcess,PeaceProcessN,UCDPc_code_old,conflict_id,In_other_UCDP,PAID_UCDP,PAM_ID,Date,Year,inclusion1,inclusion2,inclusion3,HumRiFrameALL,HumRiCivPolALL,HumRiSocEconALL,humanrightsALL,SecurityALL,Y-10,Y+10,Y-1,Y-2,Y-5,Y+1,Y+2,Y+5,IsLocationProvisional,Location1,IsGWNOprovisional,GWNO,ISONUM,ConShort,ISO3,Location2,GWNO2,ISONUM2,ConShort2,ISO3_2,WarNumCoW,WarNameCoW,yr,anypowersharing,anypowersharing_binom,Amnesty,TJ_bin,politicalps,territorialps,economicps,militaryps,womenandps,TJmechanism,Drugs,Corruption,Crime_Org_Crime
119,170,Colombia,Government,Americas,Acuerdo entre el Gobierno Nacional y las FARC-EP (Acuerdo Humanitario),02/06/2001,2,6,2001,Multiparty signed/agreed,3,Intra,SubPar,Iss,"National Govt, FARC-EP",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,02/06/2001,2001,0,0,2,1,0,0,4,3,1991,2011,2000,1999,1996,2002,2003,2006,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
120,171,Colombia,Government,Americas,"Declaracion de Viana, Gobierno Nacional-ELN, Acommpanamiento de la CCN y comon testigo del Gobierno de Espana",09/02/1998,9,2,1998,Multiparty signed/agreed,3,Intra,Pre,Proc,"This agreement is signed in the Palace of Viana in the city of Madrid, Spain, on 9 February 1998 by:
JOSÉ NOÉ RÍOS and DANIEL GARCÍA PEÑA for the Colombian government
MILTON HERNÁNDEZ for central command and the leadership of ELN
JUAN VÁSQUEZ for the International Front
AUGUSTO RAMÍREZ OCAMPO and ANA MERCEDES GÓMEZ for CCN","Witness for the Spanish government:
Fernando M. Villalonga, Secretary of State for International Cooperation
Eduardo Gutiérrez Sáenz de Buruaga, Director General of Foreign Policy for Ibero-America",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Colombia II - Samper,107,92,289,NA,NA,NA,09/02/1998,1998,0,0,1,0,0,0,3,1,1988,2008,1997,1996,1993,1999,2000,2003,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1998,0,0,0,0,0,0,0,0,0,0,0,0,0
121,172,Colombia,Government,Americas,Declaracion de Ginebra,25/07/2000,25,7,2000,Multiparty signed/agreed,3,Intra,Pre,Proc,Por el Gobierno colombiano: CAMILO GÓMEZ ALZATE Alto Comisionado para la Paz Por el Ejército de Liberación Nacional: ANTONIO GARCÍA,"'As witnesses': Cuban ambassador to Colombia, Spanish ambassador to Switzerland, Spanish ambassador to Colombia, Spanish UN delegate, Spanish rep to Latin America, Norwegian ambassador to Guatemala, Swiss ambassador to Colombia, ICRC",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,25/07/2000,2000,0,0,1,0,0,0,0,1,1990,2010,1999,1998,1995,2001,2002,2005,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
122,173,Colombia,Government,Americas,"Acuerdo Politico Final, Gobierno Nacional y Corriente de Renovacion Socialista",09/04/1994,9,4,1994,Multiparty signed/agreed,16,Intra,SubComp,FrAg,"Por el Gobierno Nacional
CESAR GAVIRIA TRUJILLO Presidente de la República
CARLOS EDUARDO JARAMILLO Consejero Presidencial para la paz
FABIO VILLEGAS RAMÍREZ Ministro de Gobierno
Por la Corriente de Renovación Socialista
JOSÉ ARISTIZABAL FERNANDO HERNÁNDEZ ADOLFO BULA",Testigo Tutor Presbítero RAMÓN GONZÁLEZ MORA,NA,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,Colombia I - Gaviria,106,92,289,NA,NA,NA,09/04/1994,1994,2,2,3,0,0,0,5,7,1984,2004,1993,1992,1989,1995,1996,1999,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1994,4,1,1,0,1,0,0,1,0,0,0,0,0
123,174,Colombia,Government,Americas,Comunicado Publico: Declaracion de San Jose de Costa Rica,18/10/2000,18,10,2000,Multiparty signed/agreed,1,Intra,Pre,Proc,"Document not signed, but stated to be a declaration of a meeting of National Government, sectors of Civil Society, the ELN, and the International Community",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,18/10/2000,2000,0,0,0,0,0,0,1,0,1990,2010,1999,1998,1995,2001,2002,2005,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
124,176,Colombia,Government,Americas,Communicado no. 5 de la Mesa de Dialogos y Negociacion,03/12/1999,3,12,1999,Multiparty signed/agreed,2,Intra,Pre,Proc,"National Govt, FARC",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,03/12/1999,1999,0,0,0,0,0,0,1,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
125,177,Colombia,Government,Americas,Communicado no. 4 de la Mesa de Dialogos y Negociacion,20/11/1999,20,11,1999,Multiparty signed/agreed,2,Intra,Pre,Proc,"For the government:
•    VÍCTOR G. RICARDO, High Commissioner for Peace
•    CAMILO GÓMEZ, Negotiator
•    FABIO VALENCIA COSSIO, Negotiator
•    PEDRO GÓMEZ BARRERO, Negotiator
•    JUAN GABRIEL URIBE, Negotiator
•    GONZALO FORERO DELGADILLO, Negotiator
•    NÉSTOR HUMBERTO MARTÍNEZ, Coordinator of the Thematic Committee

For the FARC:
•    RAÚL REYES, Negotiator
•    JOAQUÍN GÓMEZ, Negotiator
•    FABIÁN RAMÍREZ, Negotiator
•    IVÁN RÍOS, Coordinator of the Thematic Committee
",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,20/11/1999,1999,0,0,0,0,0,0,0,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
126,178,Colombia,Government,Americas,"Acuerdo sobre las Audiencias Públicas, Communicado no. 3 de la Mesa de Dialogos y Negociacion",05/11/1999,5,11,1999,Multiparty signed/agreed,6,Intra,Pre,Proc,"For the National Government:
VÍCTOR G. RICARDO,High Commissioner
CAMILO A. GÓMEZ,Negotiator
FABIO VALENCIA COSSIO,Negotiator
PEDRO GOMEZ BARRERO,Negotiator
JUAN GABRIEL URIBE,Negotiator
GONZALO FORERO DELGADILLO,Negotiator
NESTOR HUMBERTO MARTINEZ,Coordinator of the Thematic Committee
MAURICIO CÁRDENAS,Thematic Comittee
ANDRÉS GONZÁLEZ DÍAZ,Thematic Comittee
ARMANDO POMÁRICO,Thematic Comittee
MIGUEL PINEDO VID AL,Thematic Comittee
JUAN GÓMEZ MARTÍNEZ,Thematic Comittee
JORGE GÓMEZ DUARTE,Thematic Committee

For the FARC-EP
RAÚL REYES,Negotiator
JOAQUIN GOMEZ,Negotiator
FABIÁN RAMÍREZ,Negotiator
IVAN RIOS, Coordinator of the Thematic Committee
MARCO LEÓN CALARCÁ,Thematic Committee
PEDRO ALDANA,Thematic Committee
ALBERTO MARTÍNEZ, Thematic Committee
SIMÓN TRINIDAD, Thematic Committee
FELIPE RINCÓN, Thematic Committee
JAIRO MARTÍNEZ, Thematic Committee",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,05/11/1999,1999,0,0,0,0,0,0,1,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
127,179,Colombia,Government,Americas,"Acuerdo sobre Metodología, Communicado no. 2 de la Mesa de Dialogos y Negociacion",02/11/1999,2,11,1999,Multiparty signed/agreed,2,Intra,Pre,Proc,"National Govt, FARC",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,02/11/1999,1999,0,0,0,0,0,0,0,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
128,180,Colombia,Government,Americas,"Acuerdo sobre Comunicados Conjuntos, Communicado no. 1 de la Mesa de Dialogos y Negociacion",25/10/1999,25,10,1999,Multiparty signed/agreed,2,Intra,Pre,Proc,"National Govt, FARC",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,25/10/1999,1999,0,0,0,0,0,0,1,0,1989,2009,1998,1997,1994,2000,2001,2004,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
129,183,Colombia,Government,Americas,"Communicado FARC-Gobierno del viaje a Europa, 19 de febrero de 2000",19/02/2000,19,2,2000,Multiparty signed/agreed,2,Intra,Pre,PreMix,"National Govt, FARC",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,19/02/2000,2000,0,0,1,1,0,0,1,0,1990,2010,1999,1998,1995,2001,2002,2005,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
130,184,Colombia,Other,Americas,Declaracion de Aguas Lindas,31/01/2001,31,1,2001,Multiparty signed/agreed,2,Intra,Pre,PreOth,"Signed:
Gabriel Henao
Fito Muñoz
Carlos Mejía
Marcos Tulio Jiménez.

(Representing peasant workers and farmworkers of the South of Bolivar in support of the peace process)",NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colombia III - Arango,108,92,289,NA,NA,NA,31/01/2001,2001,1,1,1,0,0,0,1,1,1991,2011,2000,1999,1996,2002,2003,2006,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2001,0,0,0,0,0,0,0,0,0,0,0,0,0
640,786,Colombia,Government,Americas,"General Agreement for the Termination of the Conflict and the Construction of a Stable and Lasting Peace
",26/08/2012,26,8,2012,Multiparty signed/agreed,3,Intra,Pre,PreMix,"1. Government of the Republic of Colombia
2. Revolutionary Armed Forces of Colombia-People’s Army (FARC-EP)",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,Colombia V - Santos,110,92,289,NA,NA,NA,26/08/2012,2012,0,0,1,0,0,0,2,5,2002,2022,2011,2010,2007,2013,2014,2017,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2012,0,0,0,0,0,0,0,0,0,0,1,1,1
660,812,Colombia,Government,Americas,Participacíon política: Apertura democrática para construir la paz,06/11/2013,6,11,2013,Multiparty signed/agreed,25,Intra,SubPar,Iss,"The National Government; the FARC - EP.
",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,0,1,2,1,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,Colombia V - Santos,110,92,289,NA,NA,NA,06/11/2013,2013,13,15,16,0,3,1,9,1,2003,2023,2012,2011,2008,2014,2015,2018,0,Colombia,0,100,170,COL,COL,NA,NA,NA,NA,NA,856,Eighth Colombia,2013,4,1,0,0,1,1,0,0,1,0,0,1,1
